source,target,weight
422,377,0.4779183564060077
422,450,0.12049383302048164
422,455,0.23017980726554452
422,392,1.005297145040571
422,425,0.01585072641553338
422,411,0.3208013473330917
422,453,0.05915947705330471
422,451,0.17333558061833937
422,426,0.05920541535475411
422,437,0.07349157906281813
422,408,0.018142038678641042
422,468,1.453125771859499
422,479,0.12760451381685495
422,500,0.2775608948833641
422,504,0.4470749946666874
422,508,0.8542586787828134
422,442,0.10297654441793479
422,459,0.1678098660296754
423,427,0.06713954167011783
423,418,0.01994657794140149
423,455,0.21431276389716253
423,475,0.3494553768096668
423,392,0.6396226309123717
423,425,0.026476742899910487
423,476,0.09117583405429341
423,411,0.5480316343960694
423,404,0.7569978032020231
423,453,0.06153078035242595
423,451,0.17445916655373253
423,439,0.02283276591843071
423,497,0.16554597442351093
423,429,0.05185001204724941
423,431,0.057682247391253
423,426,0.03627418602026726
423,437,0.09151578611642068
423,460,0.6030913018378237
423,465,0.5763349358126316
423,408,0.015958631404695302
423,490,0.2883237112403927
423,493,0.1878304004459337
423,495,0.2649831793519734
423,500,0.20675605879878092
423,496,0.2449800674515539
423,510,0.16602633106428724
423,442,0.08248302855264017
423,406,0.29369912257098224
424,427,0.030178990190858734
424,382,0.5176792860429746
424,455,0.11568533411001031
424,425,0.01666628330569178
424,453,0.04854339288867006
424,429,0.012696736115585345
424,426,0.016290011561986232
424,437,0.06155929629369051
424,408,0.020527604969204263
424,442,0.039770020544816
425,427,0.045955509807282836
425,477,0.12713043654484593
425,501,0.189629903350767
425,455,0.23305658654939113
425,475,0.27843925613679477
425,425,0.018391435507948327
425,423,0.004319712897367129
425,476,0.08845471870288009
425,411,0.4676664334233039
425,453,0.06174324037505482
425,480,0.08456551882874054
425,439,0.03261551842717338
425,431,0.07251802728850547
425,426,0.052343072857989566
425,437,0.06503738516237306
425,408,0.024940344371502936
425,490,0.253320446580928
425,482,0.3355205221177195
425,414,0.11851414415425612
425,396,0.2606321250765793
425,495,0.09073738761962684
425,442,0.09364993297966148
426,427,0.05493257504113735
426,505,0.14622445521531882
426,382,0.5952723390437904
426,455,0.20133204609225525
426,425,0.027403694009021127
426,411,0.28718322562553206
426,509,0.12926921023366145
426,453,0.08718124754069444
426,451,0.10470158622763139
426,449,0.08091677769098651
426,439,0.007710644927601601
426,497,0.47092879056106557
426,429,0.05277905729212306
426,440,0.01432268129306661
426,431,0.06159366001669832
426,426,0.031243802297936024
426,437,0.09670104329188853
426,456,0.03552548408806223
426,465,0.7830788700316622
426,408,0.030275813442761916
426,435,0.0022187134159480978
426,482,0.2591643867717241
426,479,0.38221705778809484
426,500,0.12044928851327086
426,413,0.11030437144563653
426,508,0.6712282460791404
426,510,0.16780807241362183
426,442,0.06455879378345195
427,427,0.01918069263604794
427,394,1.0020160994085532
427,425,0.01777801797684187
427,453,0.07108481501914801
427,429,0.006359584995476346
427,431,0.01698749994243108
427,426,0.06351169806094893
427,437,0.0908223826968812
427,465,0.6932977179103005
427,493,0.09501225113834053
427,479,0.09878885229144466
427,442,0.0309839995347927
428,427,0.04372498975298948
428,475,0.25901081344441224
428,425,0.01774037899651135
428,411,0.28555258461683725
428,453,0.06574204374441311
428,451,0.16113470926869858
428,449,0.15923374422639208
428,429,0.033932676566231064
428,431,0.059837077104225124
428,426,0.022735013556700004
428,437,0.06915011722811787
428,408,0.01649693038952705
428,490,0.15674168851620035
428,482,0.08984049487002979
428,479,0.22230297949645267
428,510,0.1652119081188498
428,442,0.058586265314034866
429,427,0.007383249536410323
429,477,0.09973155875273731
429,501,0.3149815873565477
429,425,0.03321513710347613
429,476,0.17116369604639825
429,453,0.07677199963087958
429,439,0.008505389269841223
429,429,0.019803600365588137
429,431,0.009148783422151547
429,426,0.08911365926931653
429,437,0.11125427153624366
429,435,0.028528017898129827
429,504,0.3465411085575438
429,442,0.048138016175351406
429,459,0.13453907531845902
430,501,0.3214636996661457
430,425,0.02938216313558727
430,429,0.008425987002872561
430,431,0.026050229938770476
430,426,0.09964567722487154
430,437,0.11055025303604044
430,442,0.04519785192452358
431,427,0.015341241102035726
431,450,0.22167950102484085
431,392,0.33134479099898645
431,425,0.036259013644252734
431,453,0.07322058903551763
431,451,0.1487876058314417
431,429,0.006977654743459508
431,440,0.013376602437747307
431,431,0.017795682293805286
431,426,0.09394875234594792
431,490,0.18104844590433386
431,479,0.2682592079517247
431,414,0.11800169973950227
431,442,0.05303115530359442
432,427,0.035090044651870406
432,455,0.1333068517625884
432,425,0.015423309079240418
432,453,0.0747952950783032
432,439,0.006338743490726859
432,429,0.03535654354434381
432,431,0.051611791400588185
432,426,0.01487001307909148
432,437,0.07935983996344138
432,408,0.0201780216087305
432,479,0.25192661848376363
432,508,0.5176487380984923
432,442,0.04541610451656601
433,427,0.011659094836593461
433,446,0.06965078964680047
433,382,0.8501553443205486
433,418,0.02501323867013663
433,475,0.19623262297654034
433,410,0.1923305752169593
433,425,0.039570642036378834
433,487,0.10096685659530623
433,411,0.44777845173064057
433,509,0.13851722040162315
433,453,0.11062725002920269
433,480,0.10116146715085564
433,449,0.17659988383895722
433,439,0.009620174879624284
433,497,0.16902640105533545
433,429,0.006952481306515872
433,440,0.007289066336454112
433,431,0.027208229589032434
433,426,0.07690898331258421
433,437,0.1343407273979249
433,465,0.6006132549914379
433,408,0.029456427445827268
433,490,0.2615584198387941
433,482,0.4355233289383037
433,493,0.09450397635232337
433,479,0.4396537576236624
433,495,0.10777471302672818
433,510,0.17686125657108892
433,442,0.02975123009853848
434,427,0.02032426781812796
434,501,0.19291566135817056
434,462,0.2547925579733553
434,455,0.15335546385830828
434,467,2.177269753153438
434,425,0.03832624132900741
434,407,1.2608456573783073
434,453,0.07480353897184654
434,449,0.08590165610803595
434,439,0.006727102191648423
434,497,0.5083162886123741
434,429,0.02008998410558089
434,426,0.05065180527491989
434,437,0.0958686869465178
434,465,0.23068080907546185
434,408,0.025235306778870106
434,493,0.09028876438300268
434,500,0.22874521850482366
434,393,0.2722674475839766
434,442,0.03131793333714421
435,427,0.033508694699370144
435,446,0.1798290463425384
435,455,0.21249233954635546
435,475,0.26709519014775973
435,392,0.3185995899506558
435,425,0.032338525981664944
435,423,0.016633443824424603
435,453,0.09495208209924426
435,451,0.20630152595220685
435,449,0.16572461557979876
435,439,0.006711568867956381
435,431,0.03739961079373204
435,426,0.02050266770264463
435,437,0.09691161974666225
435,408,0.031381102405938936
435,490,0.26207923422605056
435,479,0.3093664718901135
435,442,0.05305816329924777
436,501,0.37580918945915914
436,450,0.11532068290355046
436,455,0.22937870011668005
436,392,0.31524154097753965
436,425,0.020295617447932603
436,476,0.09193476322169333
436,453,0.08728924454366016
436,451,0.2162269427630453
436,449,0.20896897453867896
436,429,0.018703160761826154
436,426,0.044332746354403686
436,437,0.07300024663649488
436,408,0.044183505859814544
436,479,0.2400001798104374
436,442,0.08138117053990591
437,397,0.1804390221286963
437,381,0.4273504075264313
437,391,0.5311660046345913
437,425,0.03590892577669845
437,453,0.06776261254266647
437,451,0.12213119028025296
437,497,0.6167151542118693
437,426,0.1057891418542396
437,437,0.027633748869022614
437,465,0.2233516795546524
437,408,0.029861962122321638
437,435,0.022606988769016977
437,413,0.10791746846831604
437,442,0.1290551322149704
438,427,0.03177004700173985
438,382,0.3186515658335244
438,467,0.49358307810047697
438,425,0.03716457343635751
438,883,0.2757397817525495
438,453,0.07052748870151093
438,449,0.08544717944218204
438,439,0.006651821209495798
438,497,0.47918694604006173
438,429,0.011285097546326617
438,440,0.0007740415100472341
438,431,0.03913681575293718
438,426,0.03674815921412302
438,437,0.09257672651445562
438,465,0.2306702834159869
438,408,0.023188805648444572
438,500,0.18328677147666939
438,442,0.029466661027434136
439,427,0.009442406595714593
439,382,0.20407396608573214
439,392,0.8325669183225236
439,401,0.4336129685343094
439,425,0.01404673921599436
439,449,0.35154086936170076
439,439,0.010380319089921444
439,429,0.008505389269841223
439,431,0.02613643316999691
439,426,0.0443738941274746
439,437,0.08832623894730524
439,408,0.026504760780144642
439,442,0.01204069793124287
440,427,0.020455495481229505
440,382,0.7427991468047319
440,425,0.03614348450848816
440,476,0.09933323174850758
440,453,0.09122111874319104
440,439,0.0034065796537779574
440,497,0.34291033281728
440,429,0.03697771121429726
440,431,0.03457801568863199
440,426,0.03541961219480805
440,437,0.0877562853392824
440,408,0.046547880176794676
440,490,0.2765375805491023
440,482,0.32138645972239377
440,493,0.08820700616955161
440,479,0.3215406111747995
440,396,0.8010887967323126
440,504,0.22490909216781668
440,442,0.033026590280797886
441,427,0.03433679743876212
441,501,0.3809560826716463
441,450,0.10365293174835637
441,455,0.22612874528081528
441,392,0.3203018617209311
441,425,0.011812667582622812
441,411,0.14886378172113104
441,453,0.10653674063166864
441,451,0.09210158837774209
441,449,0.2875771192175608
441,439,0.007623637458906281
441,429,0.03847971634381619
441,440,0.0038174387491970874
441,431,0.04452042540697878
441,426,0.0497266119661849
441,437,0.10383773952120758
441,408,0.02423175858811708
441,479,0.37551205763633155
441,500,0.20599830978736125
441,442,0.03463440381373702
442,427,0.023133719212640375
442,382,0.3256505650165273
442,483,0.0974917715289078
442,391,0.49755118809534526
442,455,0.18380199155876709
442,467,2.3242537023751453
442,425,0.044329833768840324
442,476,0.10417107638287333
442,453,0.09620253832735734
442,449,0.3655691894131014
442,439,0.00747178239140581
442,429,0.026194072041332558
442,431,0.04003609122361801
442,426,0.06878631430852576
442,437,0.120924386042331
442,456,0.13933074187276054
442,490,0.24057838880937749
442,482,0.3377119175954829
442,414,0.24441928286122727
442,504,0.1464791062738419
442,442,0.027930463724002694
443,427,0.018284318507223712
443,425,0.019544121743667445
443,453,0.09568839971434448
443,439,0.012890625426172262
443,429,0.016979551137310655
443,431,0.03203302653712763
443,426,0.07667794615510311
443,437,0.10530262866491003
443,490,0.12040026104573683
443,482,0.21069505255706142
443,493,0.09703959783913253
443,479,0.20294185723755917
443,442,0.028964546925751462
444,427,0.01889790742728541
444,450,0.06733415529766408
444,425,0.021740934445339147
444,453,0.06300504211763237
444,449,0.2480665150336805
444,439,0.005876204206378702
444,429,0.022620259484245613
444,431,0.017856990685897356
444,426,0.050882795365154
444,437,0.09561261276739882
444,442,0.018053450554143643
445,427,0.024550693285171888
445,501,0.37854490849102784
445,483,0.0939863146033826
445,425,0.04564530736213997
445,476,0.10077588171895521
445,407,1.158481985946985
445,883,0.5560056096215614
445,453,0.1062930469281554
445,451,0.09369100236854025
445,439,0.0028305768490438014
445,497,0.27383205294803775
445,429,0.04062691671876507
445,431,0.05042887429253802
445,426,0.050159356344671245
445,437,0.10155055974795515
445,482,0.3631457209377891
445,507,0.24016319673905592
445,442,0.03032475178327781
447,427,0.04530180719736895
447,404,0.4078602146691328
447,453,0.04236843824985482
447,426,0.053472108151648316
448,426,0.12324944869715418
448,437,0.06200238126841306
448,442,0.09603129057302676
449,449,0.010380319089921444
449,490,0.041701587975927316
450,397,0.2754258893471218
450,450,0.01874743842047413
451,483,0.08018760063974971
451,455,0.10335249938801357
451,423,0.04866415381433922
451,411,0.15040246627779957
451,451,0.022892534062698613
451,426,0.12155477732060452
451,437,0.10970365794267431
451,482,0.17313777430623958
452,427,0.0916461383742945
452,381,0.19266884282461527
452,461,0.21332406562067627
452,455,0.10409397554716827
452,425,0.03688640092653653
452,453,0.03351611979012285
452,451,0.12433325137665653
452,429,0.10910687251005668
452,426,0.12738333467500737
452,437,0.11889789176825037
452,465,0.4759535389339828
452,408,0.01644334221068705
452,490,0.27789627468956385
452,482,0.22977636551239178
452,504,0.33102633170915763
452,442,0.15617304423700537
453,427,0.09089996317880124
453,477,0.17610437234406712
453,501,0.1996919978955421
453,450,0.11102190192913575
453,455,0.14914208415507196
453,425,0.03523599073869085
453,476,0.08409111481304993
453,411,0.33669325420269874
453,453,0.02791678621090614
453,451,0.17643135486453007
453,431,0.09350191666561898
453,426,0.1006000074817123
453,437,0.12349128516227717
453,408,0.028446000841666503
453,471,0.9271836849176086
453,482,0.3362985824776406
453,495,0.08997356261127368
453,500,0.14421278973765586
453,442,0.1382172868876537
453,459,0.1819975676319954
454,427,0.04172461242023853
454,505,0.14792854545546066
454,455,0.17464283008009568
454,475,0.10297960814089406
454,425,0.015498383330687837
454,453,0.02676186161225582
454,426,0.06562089297947026
454,437,0.0730838430357674
454,408,0.018167623425431538
454,502,0.16101357929952334
454,379,0.13130528506719594
454,442,0.07193671008813432
455,455,0.019667601873413168
455,453,0.09043720566078756
455,451,0.05292907205092229
455,426,0.10291799519232656
455,437,0.10511922948004868
455,490,0.12450159955981897
455,493,0.06652541375210037
455,510,0.16651644804059157
455,442,0.07127141591075574
456,427,0.06676425665084716
456,455,0.01385977566825251
456,475,0.08629117658121013
456,425,0.03221853438754698
456,453,0.07306994444771382
456,451,0.10115706230704244
456,449,0.15109613596653687
456,497,0.1399288427140369
456,426,0.17762742044031113
456,482,0.22914826082511797
456,479,0.2381193131111854
456,495,0.08172257093473545
456,379,0.10841806060603901
456,442,0.1832846971901151
458,490,0.008651818271836012
459,427,0.08203002785149606
459,506,0.6201892612844949
459,477,0.0921296953009393
459,483,0.024602548104683458
459,475,0.15841561355448325
459,480,0.026443005099174244
459,490,0.06192805496264737
459,482,0.1279240877808827
459,510,0.13864173828400025
459,459,0.02042604798679035
460,423,0.21482545619696633
460,460,0.021453424924739502
460,479,0.27574935575151704
460,508,0.33549289826471995
460,379,0.20290224012730934
461,461,0.013380904224773843
462,462,0.017795682293805286
462,495,0.35642870440621727
463,506,1.910616855111226
464,394,3.079203840393963
464,464,0.02815011832130376
464,508,0.8819021460482024
465,410,0.042014659951324376
465,394,1.5158892282438001
465,403,1.4599692589741298
465,411,0.2638487511051214
465,453,0.21291797224832207
465,465,0.025258483123546498
466,466,0.029681139137052066
466,397,0.18747398233076157
466,468,0.4698662332955275
466,479,0.33311535209273674
467,505,0.35310068710868925
467,388,0.17020728887484743
467,468,0.6492205187369785
467,508,0.2540775348954413
468,466,0.39164374335101837
468,505,1.2445830221024696
468,382,1.1405821976478132
468,501,0.4325903918944729
468,483,0.39826034624814305
468,388,0.5622123377764914
468,455,0.9886568574286161
468,392,0.3926190617971196
468,399,1.630947848836423
468,425,0.403476833452141
468,476,0.403757076874088
468,403,0.7313694192905339
468,411,0.5048359260866822
468,398,0.6925462202709207
468,426,1.1413594264532907
468,468,0.033374992338739994
468,448,2.053703709971456
468,482,1.8224709618792976
468,493,0.6114650665386981
468,479,1.881539520853512
468,500,0.3609389853022867
468,508,0.4982050902451118
468,400,1.0006995850152338
469,425,0.42164422688497954
469,468,0.17245945612330554
470,391,0.18402838777346142
470,437,0.32974032814371235
471,480,0.21407227824961042
471,468,1.0660117489172491
471,471,0.027500083486488847
471,435,0.47639691663079287
471,482,0.493080663138551
471,479,0.5039861803694441
472,490,0.17922826202806566
472,472,0.018391435507948327
473,473,0.02386724320864465
473,501,0.19393787314340663
473,450,0.06807422808596886
473,425,0.11137825685409279
473,487,0.08183385528851633
473,426,0.11805358736862387
473,490,0.2170516507967656
473,493,0.03417837166498587
473,495,0.10037077899161778
473,496,0.1630293855284867
474,501,0.2244253052282688
474,392,0.8857110677125738
474,425,0.06169072905367855
474,476,0.0765040362992125
474,487,0.06743108087646885
474,509,0.16757691571677888
474,431,0.16287279644287334
474,408,0.16224144995872952
474,490,0.20218544411181974
474,482,0.30431708394304946
474,493,0.0558117791135293
474,479,0.2732098948746573
474,495,0.17340917752151497
474,500,0.17351042386642976
475,382,0.2670245194472655
475,501,0.7103457866210863
475,475,0.029300328538905206
475,476,0.019975061889182723
475,490,0.18252504455989174
475,482,0.13822172080917874
475,479,0.12361938267636535
475,500,0.06897113619379648
475,504,0.16628282757797377
476,501,1.6075299585699587
476,475,0.0739165123870582
476,425,0.08845471870288009
476,476,0.017104654680376356
476,482,0.04859939849538998
476,479,0.03736414734253606
476,508,1.7258458969137067
476,459,0.06222093646700009
477,477,0.027195488552208644
477,382,0.4191543972601207
477,501,0.3283366555137704
477,483,0.008694519463063766
477,423,0.13141996760439742
477,476,0.019183319564335194
477,487,0.03754123392236614
477,480,0.018690647050170008
477,437,0.07511615474149107
477,465,1.129768470562676
477,490,0.13710511267517206
477,482,0.05657197919342624
477,493,0.04621658382063892
477,479,0.02917629492031396
477,396,0.6354021399158539
477,495,0.08588132934828993
477,496,0.17663896465748735
477,510,0.12154843288929239
478,505,0.384391195301309
478,477,0.05768481010611025
478,501,1.3960669466155478
478,475,0.1128211035323412
478,394,0.7076618110319925
478,425,0.08897228854027356
478,476,0.02830532500289132
478,487,0.024403189268754892
478,463,0.19668447890920654
478,411,0.10548602734878036
478,398,1.735078988944296
478,480,0.021713622195423245
478,497,0.16760349724515156
478,426,0.37260674589130943
478,465,0.3436391703627248
478,490,0.19168894251060503
478,482,0.03669184105040187
478,493,0.06469991168596637
478,479,0.06083938352801031
478,396,0.2191839947584163
478,500,0.1535979448611037
478,504,0.22245820485595477
478,508,2.314069802136819
478,502,0.15854690178765918
479,477,0.028884411023694788
479,501,0.854223108237619
479,387,0.15273764112790836
479,483,0.008837915472983338
479,450,0.08374108399107782
479,475,0.1202348293353979
479,425,0.13007297195051068
479,476,0.01970985347421802
479,487,0.028812577166269362
479,415,0.09534076079871673
479,480,0.012121640479522997
479,449,0.051463266490182284
479,497,0.5219283505807718
479,440,0.09294608092339092
479,431,0.16448238028908538
479,426,0.2653100996105694
479,465,0.44864631175857744
479,490,0.17463929017227953
479,482,0.03727587715460246
479,493,0.050990335553771575
479,479,0.03133494101774723
479,396,0.7981475998737356
479,504,0.21229000653277683
479,508,1.5273421628383157
479,496,0.07290633550538514
479,459,0.07430246328730997
480,477,0.02968974879999438
480,501,0.7064295001599239
480,483,0.006662843754385825
480,476,0.015843590228066355
480,480,0.018513385242481962
480,497,0.26450473348381137
480,440,0.37287224338243635
480,465,0.27579441918788133
480,490,0.1472026550939816
480,482,0.015107330947606395
480,479,0.022580225558664582
480,396,0.6980351888084287
480,500,0.09096553811275808
480,508,1.9137996690220038
480,510,0.11551702764675613
481,473,0.08086898200450682
481,505,0.14625307297097923
481,477,0.05257683498555514
481,382,0.36721172470947605
481,501,0.7540619532683503
481,483,0.015613438488105712
481,467,1.5622904439602985
481,475,0.11601023581173611
481,476,0.022161268241269676
481,487,0.020225197472551564
481,411,0.24932838744880134
481,415,0.08989907803413587
481,480,0.007403645218030688
481,449,0.05635447439220696
481,440,0.15483468196528402
481,431,0.10874349888105136
481,426,0.29562945680502156
481,465,0.17433470195289655
481,490,0.2172184141828453
481,482,0.008617135705830385
481,493,0.05279134603936875
481,492,0.015811696542081144
481,479,0.0461520458701209
481,414,0.13177225097121983
481,495,0.07034659983788591
481,500,0.2344363619404139
481,508,1.7771969735193593
481,502,0.15618146308710895
482,427,0.10278167907026932
482,473,0.11074795041518284
482,505,0.540267930374411
482,477,0.05607664054436514
482,382,0.3688066702974739
482,501,0.9449914031631873
482,483,0.018123234072157556
482,450,0.11125775681656384
482,455,0.2079947472003416
482,467,0.7811153127406844
482,475,0.1276383084420908
482,399,1.3394019053497097
482,425,0.08587917012440949
482,476,0.01983992228671919
482,487,0.01893431330149878
482,411,0.17015111143596393
482,480,0.007521895932480461
482,449,0.05583917662097488
482,465,0.6985774022602004
482,435,0.09324143348386552
482,490,0.22176690615868402
482,482,0.029260338145560963
482,493,0.06354626659609583
482,479,0.04123951627046058
482,396,0.9283886241010475
482,500,0.17208078950624603
482,504,0.22226547079905568
482,508,1.9274300190016234
483,483,0.015968898330272364
483,476,0.013298286486023858
