source,target,weight
161,440,0.269786629116
726,435,0.300734577814
7,426,0.381224320468
133,448,0.155423888849
1519,456,0.769865896811
1665,449,0.166189493656
1402,499,0.0
118,506,0.359594597791
349,496,1.09250421987
1658,456,0.347460563103
202,423,0.276733083165
393,393,0.0
152,480,0.0
639,497,0.0
818,445,0.248913476621
651,475,0.0
13,406,1.07866824542
403,429,0.0
151,435,0.332773271644
981,467,0.312701440052
290,490,0.0
169,407,0.460025115815
422,488,0.0235178543191
500,459,0.0
324,479,0.0
273,406,0.212639183389
179,403,0.495292525892
230,506,0.360315952331
361,449,0.0
464,464,0.0
206,437,0.0
1229,425,0.0
1657,497,0.290493577188
9,465,0.24897133115
1067,460,0.110471000434
179,423,0.487335489698
42,399,0.135560500045
306,448,0.206612672022
506,502,0.00731145734298
74,394,0.648417171943
500,418,0.036996216929
1091,445,0.463292967387
917,399,0.0
38,423,0.221143722333
1587,399,0.0
561,505,0.0
905,377,0.0
114,407,0.641308891981
323,440,0.217969911445
433,482,0.0845566016782
1005,423,0.209888252738
773,497,0.0
277,482,0.1210879012
1468,456,1.23025698809
1001,403,0.0
1515,382,0.17520376646
488,507,0.0
1549,496,0.625846823959
1164,377,0.219347141054
245,508,0.538761640758
43,423,0.0
977,407,0.376986798547
431,412,0.0548650472427
797,412,0.0
1090,418,0.508217154763
747,388,0.171702280496
441,425,0.0
215,466,0.0
137,467,1.83656501136
1099,423,0.442414507629
1379,508,0.56226588542
1099,448,0.466818217819
751,399,0.212233668381
816,461,0.183991035943
303,461,0.172081101838
328,483,0.0
368,506,0.303214816051
520,455,0.0
1612,425,0.299668797309
592,467,0.206344996026
215,435,0.310176502194
493,388,0.0
1490,403,0.0
497,497,0.0
909,425,0.0
727,500,0.0
1030,448,0.477567700736
1103,455,0.167215864459
163,506,0.520779828853
434,449,0.0259810193152
1090,507,0.258186956145
1081,507,0.0
1398,394,0.288696218479
260,500,0.0
1181,450,0.0
845,467,0.0
187,502,0.213648141674
367,502,0.0
471,490,0.0
1368,401,0.0
400,402,0.0106774716267
671,507,0.481252765988
567,468,0.208301210813
500,442,0.0370358306073
1080,423,1.16088344378
172,426,0.217691370711
1395,396,0.173251319364
536,388,0.0
244,403,0.283673437339
185,421,0.392858399371
1321,497,0.167409727874
239,499,0.134798100199
218,883,0.0
1756,500,0.0
412,508,0.170820166226
796,407,0.422493990404
840,412,0.19701317928
1624,377,0.0996221535872
1402,445,0.458241941668
121,507,0.42816729159
1219,465,0.17743701507
684,507,0.0
803,417,0.474810183761
1334,396,1.11761179355
1208,401,0.0
966,468,0.278877303973
354,418,0.18178856848
669,506,0.0
598,423,0.433908889419
1629,506,0.844552453001
297,506,0.463372677807
81,467,0.0
1053,468,0.20421710724
225,442,0.186146055401
282,489,0.0
597,487,0.206001079824
1000,448,0.0
969,449,0.0
1104,465,0.0296072809927
139,394,0.624195465012
1426,399,0.0
1098,437,0.265962246774
1365,465,0.289361226054
81,506,0.298245786418
1302,456,0.0
555,423,0.247792128625
524,399,0.0
479,462,0.061142571566
1226,500,1.4474053311
339,418,0.0
1107,507,0.406312716869
644,465,0.238752414515
875,377,0.253569875629
453,442,0.0264575935923
484,453,0.0
409,391,0.098471328327
291,426,0.363464755386
382,483,0.0513053301093
1350,448,0.187256097605
17,883,0.0
150,391,0.0
486,509,0.0235255177489
851,418,0.0
288,502,0.419055877125
142,426,0.225168012759
993,506,0.195822496765
1513,396,0.0
343,453,0.369797011308
423,500,0.0421616729544
1422,500,0.471903757592
290,377,0.219463360052
263,396,0.479919649438
527,442,0.452985425465
68,465,0.0
240,449,0.371355885928
254,392,0.639348186158
1216,461,0.234594974353
1265,425,0.346483298104
735,437,0.469355405367
1295,489,0.0
498,421,0.0
176,477,0.0
493,501,0.05731556774
15,465,0.195373400296
465,453,0.0
747,468,0.791149549368
324,451,0.131085432653
264,407,0.588180426836
731,442,0.0
112,426,0.203287071599
1147,497,0.746510874113
1404,497,0.0782613702738
923,476,0.0
1275,403,0.289801873517
915,435,0.253235571209
31,465,0.203242456131
1201,417,0.0
1616,497,0.0
493,425,0.029583851303
31,394,0.451315696594
1598,496,0.0
456,489,0.0399847047247
1649,506,0.416967266141
1220,442,0.146223082452
680,423,0.66945083397
693,391,0.0
1470,399,0.0
904,407,0.196045604903
349,501,1.0789174311
354,449,0.123660700833
743,399,0.0
636,467,0.0
76,445,0.489468392803
1177,403,0.0
915,421,0.368363226039
1051,418,0.0
273,448,0.6298578032
1002,467,0.314549650291
119,883,0.0756506171318
665,486,0.0
153,407,0.732460955492
964,418,0.676650182185
24,497,0.836043079717
137,508,0.525091117786
1166,508,0.25513067952
730,394,0.162285821296
127,399,0.193075612059
1611,471,0.0
16,496,0.468363448223
376,467,0.457053722956
1698,453,0.0
489,400,0.2045576918
428,439,0.0
844,506,0.0
217,440,0.416610116724
278,426,0.142100817903
69,461,0.0
247,883,0.0
1584,507,0.222827473204
750,404,0.129688926131
285,507,0.576329426554
733,423,0.302742961584
433,504,0.0929357953574
936,477,0.0
467,403,0.0
769,437,0.23782633657
1431,449,0.0
479,451,0.0190068319559
637,501,0.197131239754
1020,456,0.0
1013,453,0.256659465999
476,450,0.0
235,426,0.144898133175
856,426,0.261912098239
1454,426,0.239563161031
1020,423,0.292553557603
201,399,0.199052421623
1065,468,0.300242186484
1070,468,0.124355267999
160,465,0.150145529426
295,465,0.107330229319
167,392,1.24840276521
182,453,0.209600892435
4,502,0.868230159372
769,465,0.470212071416
533,423,0.541260652729
763,426,0.0
1218,502,0.0
301,423,0.267940341418
897,507,0.0
73,425,0.30552047368
481,431,0.0
1128,497,0.554535449063
323,490,0.0
794,437,0.204397893943
533,403,0.137697629505
423,421,0.00324930680229
605,403,0.0
1299,412,0.279495675929
1547,453,0.485201294995
117,403,0.401355655848
538,486,0.276031138264
808,437,0.0
1412,455,0.0
502,500,0.0
601,423,0.0
476,501,0.307044238181
228,461,0.231315446107
354,453,0.387956459948
481,425,0.0
1302,461,0.148196365713
169,448,0.490981597541
817,391,0.0
393,392,0.0686442801857
163,482,0.188826427184
1,508,0.669691721232
979,453,0.325131635418
275,437,0.17679098372
1658,497,0.0
925,497,0.759943979735
1276,435,0.505997120457
243,394,0.0
381,383,0.0349464396677
684,508,0.172064086626
846,475,0.182997904633
607,437,0.0
1285,467,0.27993927619
117,418,0.581441639221
686,401,0.240881554389
486,398,0.107734944922
739,468,0.0
1001,482,0.0
181,448,0.373475623555
27,479,0.239207703971
45,507,0.0
1567,437,0.0
318,506,0.24436738244
827,425,0.587481728697
317,465,0.282790560457
418,455,0.027320121223
442,462,0.0
1143,425,0.0
1088,449,0.919247949404
768,468,0.203236368523
382,423,0.0593580411369
34,399,0.336036213991
399,403,0.170572990303
1313,440,0.619458487736
506,508,0.0
944,502,0.0
122,505,0.0
951,502,0.43315819348
20,490,0.0
1627,423,0.0
98,465,0.0
501,479,0.0
197,508,0.36448177823
343,425,0.0
1211,418,0.352473897718
10,407,0.437560274802
864,507,0.0
315,502,0.282549303581
230,507,0.554479408433
49,449,0.536447049693
506,397,0.0
1017,391,0.0
1148,449,0.236933311089
1254,377,0.135216263424
1558,506,0.695884690704
235,403,0.284538478494
1082,453,0.484460288716
411,410,0.0262874058312
1187,462,0.0
754,497,0.502343388556
355,470,0.0
270,440,0.28851851948
163,449,0.317653806356
231,423,0.707463516571
479,391,0.0933863086343
438,440,0.000234109426226
812,506,0.265760291255
151,445,0.194216377256
1463,453,0.0
1224,377,0.0
802,435,0.0
1288,468,0.0
251,467,1.0183227799
1449,404,0.0
428,449,0.035276828646
270,453,0.138640700378
1656,449,0.222813108654
356,508,0.0
238,392,0.494686276501
1018,465,0.0678355096467
481,382,0.0748817748421
146,497,0.26443281159
252,423,0.253820316154
925,394,0.0
427,427,0.0
444,465,0.0705895782956
271,418,0.359544830433
796,496,0.0
488,496,0.0224238476899
248,392,0.305243099739
901,499,0.0260274774135
373,407,0.22562121377
144,462,0.0
108,437,0.975879358212
1219,449,0.316395602981
421,392,0.0
384,468,0.156688318814
552,486,0.0
510,400,0.0908278875741
187,883,0.0
1313,507,0.214100975146
1433,453,0.0
962,505,0.258198934293
1342,442,0.0
209,883,0.065358797526
22,453,0.858241207028
1064,448,0.0
468,455,0.210032606213
298,456,0.0
1334,440,0.247623996194
419,382,0.114108786394
210,502,0.364668251592
1347,396,0.319909276655
597,506,0.241149131044
415,383,0.0384267763689
1544,406,0.600441832132
832,507,0.0
850,461,0.0
8,496,0.535854004577
894,449,0.416304386717
192,465,0.109687752873
299,435,0.275394418506
228,396,0.470426253442
351,425,0.335618662072
1275,497,0.31283195758
660,425,0.234717427456
143,427,0.0
1581,506,0.0
1480,418,0.425581984439
378,437,0.0520882346599
1503,388,0.0
925,392,0.282315902169
449,411,0.0200479337497
1103,482,0.0
813,448,0.18362668878
312,508,0.0
540,425,0.0
876,413,0.0
1002,500,0.0
504,475,0.0207587354203
952,508,0.0
296,396,0.270416513518
667,467,0.0
644,396,0.0
13,502,0.96333118429
953,883,0.222756660216
721,467,0.0
578,426,0.54849007741
276,467,1.10176351741
251,448,0.497563648929
93,442,0.214205763281
271,468,0.360458135864
302,495,0.0
1215,467,0.385784232091
1732,465,0.0
393,480,0.0
243,377,0.211705211891
1237,497,0.0
163,423,0.690305344745
75,461,0.0
328,392,0.447447678424
1364,377,0.216061113354
543,507,0.0
251,382,0.134470848734
38,490,0.0
1424,404,0.0
1429,423,0.356891822003
200,502,0.211758817135
1496,506,0.0
753,421,0.485371522261
1282,500,0.375575274455
382,488,0.0
476,476,0.0
185,394,0.557544224697
950,394,0.399689996892
453,459,0.0366968658052
3,423,1.10683240132
286,467,0.797133544651
332,461,0.179766618388
1684,497,0.0
470,437,0.0
506,488,0.056246186432
1070,453,0.0
351,448,0.769622614094
169,497,0.203573511574
1350,403,0.257281355252
324,391,0.0
478,381,0.0396694595318
987,403,0.255012520146
445,504,0.0433865948745
959,396,0.257643759038
55,449,0.605790292339
429,431,0.001766040924
820,489,0.0
421,402,0.0
1078,467,0.0
218,461,0.237681888492
1258,423,0.418544224036
249,448,0.30219458973
1127,506,0.0
153,426,0.383019256564
956,449,0.34813025962
298,479,0.0
219,392,0.42800919224
296,382,0.0
1749,400,0.0
1048,399,0.0
1168,425,0.0
52,399,0.204066482592
485,410,0.0
303,482,0.0
1130,497,0.266266378977
1325,425,0.0
1208,423,0.471240564961
985,472,0.0
931,418,0.25743979697
1017,377,0.314363804336
277,435,0.461608880707
314,883,0.128930072502
977,406,0.639100867128
1287,399,0.0941676506682
244,479,0.0
792,437,0.466234509795
791,442,0.0
1306,453,0.0
1401,449,0.438813342103
768,440,0.510173958414
976,502,0.3218276501
1300,496,0.468703430643
1424,400,0.149122073602
1545,423,1.1933201047
1445,508,1.01433038791
453,401,0.190721562453
931,448,0.244175004598
561,471,0.15537258381
238,435,0.385260474616
34,508,0.0
293,440,0.178281595351
1541,403,0.416024549267
553,453,0.312322340408
183,403,0.35693835403
665,453,0.0
809,506,0.563875319589
218,497,0.477312510291
1014,507,0.229146835416
515,399,0.0
1082,502,0.585071539338
510,382,0.0661569167773
380,506,0.0452777627143
358,377,0.0
171,883,0.0
1064,423,0.246547297068
1488,392,0.0
719,442,0.0
926,425,0.258473094781
328,396,0.316115257679
460,412,0.0459035437619
120,496,0.0
1507,453,0.331478970026
165,394,0.727820853063
1064,403,0.324588550636
615,448,0.245330177918
1516,399,0.0
984,461,0.121497348724
303,418,0.212405164031
489,501,0.114718750894
138,418,0.359546354985
4,507,0.263688515529
130,453,0.491366232571
933,489,0.103494920024
152,403,0.90027423011
1201,465,0.19667325651
456,460,0.0560784960859
47,403,0.288554030358
1581,461,0.0
995,473,0.212962435824
167,377,0.373243878787
58,440,0.26666296047
117,479,0.164869429309
152,423,0.579886452359
662,437,0.233545836487
206,498,0.140817940402
759,883,0.0
123,377,0.248028814709
1275,426,0.218634639334
510,399,0.138491290456
207,508,0.26717307745
397,382,0.0472157281468
1034,467,0.0
869,461,0.107854357964
1218,392,0.379471175947
475,379,0.0162209658588
818,398,0.0430750401691
306,506,0.0
1204,507,0.0
1196,467,0.418936957532
1217,394,0.0
317,489,0.222554227966
438,490,0.0298830270546
406,455,0.0
255,396,0.452530165354
1068,506,0.0
199,448,0.540866393485
665,508,0.0
766,377,0.0
273,506,0.587777555
797,499,0.0
1365,497,0.845329448599
137,465,0.112987857132
1230,461,0.24574770127
233,377,0.386011797003
1288,482,0.0
1402,496,0.255275198145
1465,465,0.0
640,394,0.0
251,418,0.402855872293
1483,507,0.24772057075
1156,418,0.0
445,427,0.00500637469638
275,462,0.0897167047711
1306,467,0.0
85,486,0.0
133,471,0.0533110259102
1357,401,0.0
168,397,0.0
227,488,0.183336814636
150,883,0.0
417,475,0.0586616520399
264,508,0.449099754708
756,453,0.0
923,403,0.348332526754
423,411,0.107070548445
484,461,0.0
154,508,0.448707553037
1167,449,0.353542764799
268,502,0.205981120016
12,497,0.954075182633
124,461,0.306912336784
396,397,0.0
775,423,0.247866718101
616,497,0.0
30,396,0.0
868,508,0.0
1254,392,0.0
351,396,0.0
245,426,0.236827940059
428,451,0.0322230019674
774,467,0.164990804247
477,496,0.0375256003405
126,506,0.412231519922
1399,507,0.27268594474
475,382,0.0591569221875
326,497,0.18421107441
264,465,0.145970172421
298,442,0.0
921,468,0.232301631684
473,448,0.0
943,503,0.201276687393
258,410,0.0
212,425,0.0
182,506,0.653060047253
429,426,0.0170564582145
411,418,0.0
482,465,0.136220985104
427,455,0.0303577397273
836,482,0.0
672,403,0.187060328749
143,418,0.434843680165
230,456,0.0
181,449,0.316383772583
251,508,0.497008793133
66,407,0.877949320057
433,479,0.0851035116718
370,448,0.143483275471
964,496,0.882213644945
821,396,0.114490604914
1543,508,0.298408099352
1223,508,0.358507399763
840,508,0.0
417,387,0.0
1660,418,0.0
238,479,0.181961307158
309,442,0.0
871,442,0.0
1379,486,0.0
123,502,0.0
1099,497,0.142380118962
312,448,0.180222851158
861,489,0.198194063082
447,453,0.0128143654313
143,468,0.562332875012
1103,497,0.137835465321
456,382,0.0943277717099
135,502,0.0
879,448,0.0
164,502,0.302012265905
150,449,0.268098857963
482,501,0.182525371228
307,445,0.0
456,490,0.0281798208102
74,377,0.283807804514
1220,448,0.359799795144
1525,476,0.0
41,462,0.0
292,507,0.288619862597
1513,487,0.0
1630,500,0.696390067224
346,426,0.277674857423
298,394,0.0
1218,497,0.141548507073
53,453,0.0
290,500,0.191425842116
242,461,0.174158126974
678,498,0.0
279,508,0.332925039871
433,431,0.00526668052814
919,497,0.258005806126
471,426,0.0908002137935
1334,461,0.0
147,508,0.665941957517
592,403,0.0
538,498,0.0
17,445,0.521234837652
653,425,0.593001592751
